taxon_id,lookup_name,scientific_name,authorship,taxon_rank,family,genus,chinese_name
wcvp:2763240,Deutzia glabrata,Deutzia glabrata,Kom.,species,Hydrangeaceae,Deutzia,光萼溲疏
wcvp:2763250,Deutzia gracilis,Deutzia gracilis,Siebold & Zucc.,species,Hydrangeaceae,Deutzia,细梗溲疏
wcvp:2763257,Deutzia grandiflora,Deutzia grandiflora,Bunge,species,Hydrangeaceae,Deutzia,大花溲疏
wcvp:3329276,Prunus fengyangshanica,Prunus fengyangshanica,(L.X.Ye & X.F.Jin) Meng Li & Idrees,species,Rosaceae,Prunus,凤阳山樱桃
wcvp:2763194,Deutzia coriacea,Deutzia coriacea,Rehder,species,Hydrangeaceae,Deutzia,革叶溲疏
wcvp:2763201,Deutzia crassidentata,Deutzia crassidentata,S.M.Hwang,species,Hydrangeaceae,Deutzia,粗齿溲疏
wcvp:2763202,Deutzia crassifolia,Deutzia crassifolia,Rehder,species,Hydrangeaceae,Deutzia,厚叶溲疏
wcvp:2763204,Deutzia crenata,Deutzia crenata,Siebold & Zucc.,species,Hydrangeaceae,Deutzia,齿叶溲疏
wcvp:2763269,Deutzia hypoglauca,Deutzia hypoglauca,Rehder,species,Hydrangeaceae,Deutzia,粉背溲疏
wcvp:2763221,Deutzia discolor,Deutzia discolor,Hemsl.,species,Hydrangeaceae,Deutzia,异色溲疏
wcvp:2763218,Deutzia cymuligera,Deutzia cymuligera,S.M.Hwang,species,Hydrangeaceae,Deutzia,小聚花溲疏
wcvp:3329105,Primula jiangyouensis,Primula jiangyouensis,J.L.Gu & Z.K.Wu,species,Primulaceae,Primula,江油报春
wcvp:3329242,Pongamia erythrocalyx,Pongamia erythrocalyx,(Gagnep.) Z.Q.Song,species,Fabaceae,Pongamia,红萼水黄皮
wcvp:3329449,Persicaria zhenaiguoi,Persicaria zhenaiguoi,Bo Li,species,Polygonaceae,Persicaria,甄氏蓼
wcvp:3329463,Primula indica,Primula indica,Hajong & Bharali,species,Primulaceae,Primula,藏南鄂报春
wcvp:3329464,Primula yanbianensis,Primula yanbianensis,"T.Shuai, Lei Cai & Z.K.Wu",species,Primulaceae,Primula,盐边报春
wcvp:2763333,Deutzia rehderiana,Deutzia rehderiana,C.K.Schneid.,species,Hydrangeaceae,Deutzia,灌丛溲疏
wcvp:2763356,Deutzia silvestrii,Deutzia silvestrii,Pamp.,species,Hydrangeaceae,Deutzia,红花溲疏
wcvp:2724582,Cladrastis delavayi,Cladrastis delavayi,(Franch.) Prain,species,Fabaceae,Cladrastis,小花香槐
wcvp:2763375,Deutzia wardiana,Deutzia wardiana,Zaik.,species,Hydrangeaceae,Deutzia,宽萼溲疏
wcvp:2763382,Deutzia zhongdianensis,Deutzia zhongdianensis,S.M.Hwang,species,Hydrangeaceae,Deutzia,中甸溲疏
wcvp:2724881,Clausia trichosepala,Clausia trichosepala,(Turcz.) Dvořák,species,Brassicaceae,Clausia,毛萼香芥
wcvp:3329342,Potentilla brunnea,Potentilla brunnea,"(J.Z.Dong) H.F.Wang, X.Y.Dong & K.P.Ma",species,Rosaceae,Potentilla,棕果蛇莓
wcvp:2763694,Dianthera pectoralis,Dianthera pectoralis,(Jacq.) J.F.Gmel.,species,Acanthaceae,Dianthera,爵床
wcvp:3329516,Peliosanthes qixingkengensis,Peliosanthes qixingkengensis,"H.Z.Feng, Xiao Y.Chen & Q.Fan",species,Asparagaceae,Peliosanthes,七星坑球子草
wcvp:3329554,Quercus zhekunii,Quercus zhekunii,M.Deng & J.Huang,species,Fagaceae,Quercus,浙昆栎
wcvp:3329585,Rhododendron wumengense,Rhododendron wumengense,Yong L.Zhao & D.T.Liu,species,Ericaceae,Rhododendron,乌蒙山杜鹃
wcvp:2724799,Clausena hainanensis,Clausena hainanensis,C.C.Huang & W.F.Xing,species,Rutaceae,Clausena,海南黄皮
wcvp:2736123,Coptis omeiensis,Coptis omeiensis,(F.H.Chen) C.Y.Cheng,species,Ranunculaceae,Coptis,峨眉黄连
wcvp:3329683,Sinocrassula cuonaensis,Sinocrassula cuonaensis,N.Wei & Q.F.Wang,species,Crassulaceae,Sinocrassula,错那石莲
wcvp:2724861,Clausena yunnanensis,Clausena yunnanensis,C.C.Huang,species,Rutaceae,Clausena,云南黄皮
wcvp:3329691,Saussurea qilangii,Saussurea qilangii,Y.S.Chen & Q.L.Gan,species,Asteraceae,Saussurea,启良风毛菊
wcvp:3329703,Stauntonia obtusa,Stauntonia obtusa,(Gagnep.) J.M.H.Shaw,species,Lardizabalaceae,Stauntonia,钝叶五风藤
wcvp:3329708,Ranunculus sinominor,Ranunculus sinominor,J.M.H.Shaw,species,Ranunculaceae,Ranunculus,小苞毛茛
wcvp:2724793,Clausena excavata,Clausena excavata,Burm.f.,species,Rutaceae,Clausena,假黄皮
wcvp:3329783,Rheum chagyaensis,Rheum chagyaensis,G.Gao & Xu Y.Chen,species,Polygonaceae,Rheum,察雅大黄
wcvp:3329819,Rhododendron yuanbaoshanense,Rhododendron yuanbaoshanense,Y.H.Deng & T.Ding,species,Ericaceae,Rhododendron,元宝山杜鹃
wcvp:2764814,Dianthus repens,Dianthus repens,Willd.,species,Caryophyllaceae,Dianthus,簇茎石竹
wcvp:3329864,Raphiocarpus discolor,Raphiocarpus discolor,"F.Wen, Z.B.Xin & L.B.Ji",species,Gesneriaceae,Raphiocarpus,化州漏斗苣苔
wcvp:3329867,Rhododendron dashanbaoense,Rhododendron dashanbaoense,Z.Q.Zhang & X.J.Su,species,Ericaceae,Rhododendron,大山包杜鹃
wcvp:3329880,Rubus semiplenus,Rubus semiplenus,"Huan C.Wang, M.Hong Li & T.T.Wang",species,Rosaceae,Rubus,衡山悬钩子
wcvp:3329887,Rorippa daguanensis,Rorippa daguanensis,Wei Zhang bis & Kai Zhao,species,Brassicaceae,Rorippa,大观蔊菜
wcvp:2726032,Clematis fusca,Clematis fusca,Turcz.,species,Ranunculaceae,Clematis,褐毛铁线莲
wcvp:2725766,Clematis caudigera,Clematis caudigera,W.T.Wang,species,Ranunculaceae,Clematis,尾尖铁线莲
wcvp:2725771,Clematis chekiangensis,Clematis chekiangensis,C.Pei,species,Ranunculaceae,Clematis,浙江山木通
wcvp:2725774,Clematis chinensis,Clematis chinensis,Osbeck,species,Ranunculaceae,Clematis,威灵仙
wcvp:2726069,Clematis gouriana,Clematis gouriana,Roxb. ex DC.,species,Ranunculaceae,Clematis,小蓑衣藤
wcvp:2726092,Clematis gratopsis,Clematis gratopsis,W.T.Wang,species,Ranunculaceae,Clematis,金佛铁线莲
wcvp:3330137,Sedum qingyuanense,Sedum qingyuanense,"X.W.Yi, Z.Y.Xie & Q.Fan",species,Crassulaceae,Sedum,清远景天
wcvp:3330039,Sinosenecio tongziensis,Sinosenecio tongziensis,"R.B.Zhang, Tan Deng & Ying Liu",species,Asteraceae,Sinosenecio,桐梓蒲儿根
wcvp:3330046,Sedum guangxiense,Sedum guangxiense,Yan Liu & C.Y.Zou,species,Crassulaceae,Sedum,广西景天
wcvp:3329996,Sinosenecio yaanensis,Sinosenecio yaanensis,K.Huang & Z.X.Fu,species,Asteraceae,Sinosenecio,雅安蒲儿根
wcvp:2726417,Clematis ningjingshanica,Clematis ningjingshanica,W.T.Wang,species,Ranunculaceae,Clematis,宁静山铁线莲
wcvp:3330074,Saussurea qilianshanensis,Saussurea qilianshanensis,Tian Li & Y.S.Chen,species,Asteraceae,Saussurea,祁连山风毛菊
wcvp:2725889,Clematis dilatata,Clematis dilatata,C.Pei,species,Ranunculaceae,Clematis,舟柄铁线莲
wcvp:3330075,Sinosenecio lichuanensis,Sinosenecio lichuanensis,Y.S.Chen,species,Asteraceae,Sinosenecio,利川蒲儿根
wcvp:3330082,Sedum fluviale,Sedum fluviale,B.Chen & Z.W.Zhu,species,Crassulaceae,Sedum,溪水景天
wcvp:3330148,Swertia muliensis,Swertia muliensis,Qi Yu & L.S.Jiang,species,Gentianaceae,Swertia,木里獐牙菜
wcvp:2727021,Clematis zeylanica,Clematis zeylanica,(L.) Poir.,species,Ranunculaceae,Clematis,锡兰莲
wcvp:3330213,Sedum baiwanense,Sedum baiwanense,Yan S.Huang & Q.Fan,species,Crassulaceae,Sedum,白湾景天
wcvp:3330214,Sedum nankunshanense,Sedum nankunshanense,Yan S.Huang & Q.Fan,species,Crassulaceae,Sedum,南昆山景天
wcvp:2738450,Corydalis anthriscifolia,Corydalis anthriscifolia,Franch.,species,Papaveraceae,Corydalis,峨参叶紫堇
wcvp:2726000,Clematis florida,Clematis florida,Thunb.,species,Ranunculaceae,Clematis,铁线莲
wcvp:2738711,Corydalis fedtschenkoana,Corydalis fedtschenkoana,Regel,species,Papaveraceae,Corydalis,天山囊果紫堇
wcvp:3330271,Strobilanthes gigantea,Strobilanthes gigantea,"Chowlu, R.Maity & S.S.Dash",species,Acanthaceae,Strobilanthes,巨马蓝
wcvp:2727573,Cleome rutidosperma,Cleome rutidosperma,DC.,species,Cleomaceae,Cleome,皱子鸟足菜
wcvp:2765291,Diarthron altaicum,Diarthron altaicum,(Thiéb.-Bern.) Kit Tan,species,Thymelaeaceae,Diarthron,阿尔泰假狼毒
wcvp:2765302,Diarthron linifolium,Diarthron linifolium,Turcz.,species,Thymelaeaceae,Diarthron,草瑞香
wcvp:2737517,Corethrodendron fruticosum,Corethrodendron fruticosum,(Pall.) B.H.Choi & H.Ohashi,species,Fabaceae,Corethrodendron,羊柴
wcvp:2737518,Corethrodendron krassnowii,Corethrodendron krassnowii,(B.Fedtsch.) B.H.Choi & H.Ohashi,species,Fabaceae,Corethrodendron,帕米尔羊柴
wcvp:2738822,Corydalis heterocarpa,Corydalis heterocarpa,Siebold & Zucc.,species,Papaveraceae,Corydalis,异果黄堇
wcvp:3330496,Sabdariffa cannabina,Sabdariffa cannabina,(L.) M.M.Hanes & R.L.Barrett,species,Malvaceae,Sabdariffa,大麻槿
wcvp:2738870,Corydalis jigmei,Corydalis jigmei,C.E.C.Fisch. & Kaul,species,Papaveraceae,Corydalis,藏南紫堇
wcvp:2738871,Corydalis jingyuanensis,Corydalis jingyuanensis,C.Y.Wu & H.Chuang,species,Papaveraceae,Corydalis,泾源紫堇
wcvp:2750578,Cymbaria daurica,Cymbaria daurica,L.,species,Orobanchaceae,Cymbaria,大黄花
wcvp:2738883,Corydalis kiautschouensis,Corydalis kiautschouensis,Poelln.,species,Papaveraceae,Corydalis,胶州延胡索
wcvp:2765254,Diapensia himalaica,Diapensia himalaica,Hook.f. & Thomson,species,Diapensiaceae,Diapensia,喜马拉雅岩梅
wcvp:2765274,Diapensia wardii,Diapensia wardii,W.E.Evans,species,Diapensiaceae,Diapensia,西藏岩梅
wcvp:3330302,Sabdariffa radiata,Sabdariffa radiata,(Cav.) R.L.Barrett & M.M.Hanes,species,Malvaceae,Sabdariffa,辐射刺芙蓉
wcvp:3330304,Synotis lhozhagensis,Synotis lhozhagensis,M.Tang bis,species,Asteraceae,Synotis,洛扎合耳菊
wcvp:2738932,Corydalis linearis,Corydalis linearis,C.Y.Wu,species,Papaveraceae,Corydalis,线叶黄堇
wcvp:2738944,Corydalis longipes,Corydalis longipes,DC.,species,Papaveraceae,Corydalis,长梗黄堇
wcvp:3330339,Sabia wudangensis,Sabia wudangensis,Q.L.Gan & Z.W.Ke,species,Sabiaceae,Sabia,武当清风藤
wcvp:3330362,Scutellaria albovillosa,Scutellaria albovillosa,Y.P.Zeng,species,Lamiaceae,Scutellaria,白毛黄芩
wcvp:3330365,Sinocrassula holotricha,Sinocrassula holotricha,"J.Guan Wang, Jing Zhao & Chao Chen",species,Crassulaceae,Sinocrassula,毛石莲
wcvp:2738768,Corydalis glaucissima,Corydalis glaucissima,Lidén & Z.Y.Su,species,Papaveraceae,Corydalis,苍白紫堇
wcvp:2738769,Corydalis glycyphyllos,Corydalis glycyphyllos,Fedde,species,Papaveraceae,Corydalis,甘草叶紫堇
wcvp:2765312,Diarthron vesiculosum,Diarthron vesiculosum,(Fisch. & C.A.Mey. ex Kar. & Kir.) C.A.Mey.,species,Thymelaeaceae,Diarthron,囊管草瑞香
wcvp:3330393,Scutellaria yangchunensis,Scutellaria yangchunensis,Y.P.Zeng,species,Lamiaceae,Scutellaria,阳春黄芩
wcvp:3330400,Sedum orientalichinense,Sedum orientalichinense,Q.Fan & P.Li,species,Crassulaceae,Sedum,华东景天
wcvp:3330410,Sedum shunhuangense,Sedum shunhuangense,L.Wu & Z.L.Feng,species,Crassulaceae,Sedum,舜皇景天
wcvp:3330423,Scutellaria cavicola,Scutellaria cavicola,"C.Xiong, Z.Yu Wei & L.F.Fu",species,Lamiaceae,Scutellaria,洞生黄芩
wcvp:2739003,Corydalis mira,Corydalis mira,(Batalin) C.Y.Wu & H.Chuang,species,Papaveraceae,Corydalis,疆堇
wcvp:2739012,Corydalis mucronifera,Corydalis mucronifera,Maxim.,species,Papaveraceae,Corydalis,尖突黄堇
wcvp:2739024,Corydalis nemoralis,Corydalis nemoralis,C.Y.Wu & H.Chuang,species,Papaveraceae,Corydalis,林生紫堇
wcvp:3330451,Stauntonia chartacea,Stauntonia chartacea,(C.Y.Wu & S.H.Huang ex H.N.Qin) J.M.H.Shaw,species,Lardizabalaceae,Stauntonia,纸叶八月瓜
wcvp:2727901,Clinacanthus nutans,Clinacanthus nutans,(Burm.f.) Lindau,species,Acanthaceae,Clinacanthus,鳄嘴花
wcvp:3330531,Sabdariffa surattensis,Sabdariffa surattensis,(L.) M.M.Hanes & R.L.Barrett,species,Malvaceae,Sabdariffa,刺芙蓉
wcvp:2739269,Corydalis smithiana,Corydalis smithiana,Fedde,species,Papaveraceae,Corydalis,箐边紫堇
wcvp:2739286,Corydalis speciosa,Corydalis speciosa,Maxim.,species,Papaveraceae,Corydalis,珠果黄堇
wcvp:3330548,Sinosenecio ranunculoides,Sinosenecio ranunculoides,"Z.H.Chen, Yue L.Xu & X.F.Jin",species,Asteraceae,Sinosenecio,毛茛蒲儿根
wcvp:3330570,Sinocrassula adpressa,Sinocrassula adpressa,J.Guan Wang,species,Crassulaceae,Sinocrassula,伏地石莲
wcvp:3330693,Sabdariffa hispidissima,Sabdariffa hispidissima,(Griff.) R.L.Barrett & M.M.Hanes,species,Malvaceae,Sabdariffa,思茅芙蓉
wcvp:3330599,Sinocrassula obliquifolia,Sinocrassula obliquifolia,"Jing Zhao, J.Guan Wang & X.M.Zhou",species,Crassulaceae,Sinocrassula,斜叶石莲
wcvp:3330600,Saussurea degeensis,Saussurea degeensis,Lian S.Xu & Y.S.Chen,species,Asteraceae,Saussurea,德格雪莲
wcvp:3330613,Stellaria yabulaiensis,Stellaria yabulaiensis,Lei Liu,species,Plantaginaceae,Stellaria,雅布赖繁缕
wcvp:3330625,Saussurea tianshanensis,Saussurea tianshanensis,Tian Li & Y.S.Chen,species,Asteraceae,Saussurea,哈密风毛菊
wcvp:2766297,Dichrostachys cinerea,Dichrostachys cinerea,(L.) Wight & Arn.,species,Fabaceae,Dichrostachys,代儿茶
wcvp:3330636,Saussurea aksuensis,Saussurea aksuensis,Tian Li & Y.S.Chen,species,Asteraceae,Saussurea,阿克苏风毛菊
wcvp:3330641,Sinojohnstonia henanensis,Sinojohnstonia henanensis,L.X.Liu & P.Li,species,Boraginaceae,Sinojohnstonia,河南车前紫草
wcvp:3330647,Salix zhixiangiana,Salix zhixiangiana,Z.F.Zhan & D.M.Zhang,species,Salicaceae,Salix,峰岭柳
wcvp:2766722,Dicliptera tinctoria,Dicliptera tinctoria,(Nees) Kostel.,species,Acanthaceae,Dicliptera,观音草
wcvp:2766932,Dicranostigma lactucoides,Dicranostigma lactucoides,Hook.f. & Thomson,species,Papaveraceae,Dicranostigma,苣叶秃疮花
wcvp:2766933,Dicranostigma leptopodum,Dicranostigma leptopodum,(Maxim.) Fedde,species,Papaveraceae,Dicranostigma,秃疮花
wcvp:2766966,Dictamnus dasycarpus,Dictamnus dasycarpus,Turcz.,species,Rutaceae,Dictamnus,白鲜
wcvp:3330903,Toxicodendron purpureum,Toxicodendron purpureum,"S.P.Chen, Xin Y.Chen & Liang Ma",species,Anacardiaceae,Toxicodendron,红背漆
wcvp:2727764,Cleyera incornuta,Cleyera incornuta,Y.C.Wu,species,Pentaphylacaceae,Cleyera,凹脉红淡比
wcvp:2727767,Cleyera japonica,Cleyera japonica,Thunb.,species,Pentaphylacaceae,Cleyera,红淡比
wcvp:3330774,Sabdariffa gossypiifolia,Sabdariffa gossypiifolia,(Mill.) M.M.Hanes & R.L.Barrett,species,Malvaceae,Sabdariffa,玫瑰茄
wcvp:3330778,Torenia micrantha,Torenia micrantha,(D.Don) A.Pal & M.Chowdhury,species,Linderniaceae,Torenia,狭叶母草
wcvp:3330780,Tetrataenium kingdonii,Tetrataenium kingdonii,"(H.Wolff) H.F.Wang, X.Y.Dong & K.P.Ma",species,Apiaceae,Tetrataenium,贡山独活
wcvp:3330802,Zygophyllum multifoliolatum,Zygophyllum multifoliolatum,Z.F.Bai & Xue L.Chen,species,Zygophyllaceae,Zygophyllum,多小叶驼蹄瓣
wcvp:3330803,Zingiber edule,Zingiber edule,"H.B.Ding, Y.X.Gong & X.S.Yan",species,Zingiberaceae,Zingiber,美味姜
wcvp:3330972,Tilia saxatilis,Tilia saxatilis,Z.C.Lu & W.B.Xu,species,Malvaceae,Tilia,石山椴
wcvp:3331147,Utricularia damingshanensis,Utricularia damingshanensis,S.Wu & Zhi Z.Li,species,Lentibulariaceae,Utricularia,大明山挖耳草
wcvp:2767716,Didymocarpus villosus,Didymocarpus villosus,D.Don,species,Gesneriaceae,Didymocarpus,长毛长蒴苣苔
wcvp:3331065,Trachydium nyalamense,Trachydium nyalamense,"W.Y.Tan, Zi Xuan Li & X.J.He",species,Apiaceae,Trachydium,聂拉木瘤果芹
wcvp:2767516,Didymocarpus leiboensis,Didymocarpus leiboensis,Z.P.Soong & W.T.Wang,species,Gesneriaceae,Didymocarpus,雷波长蒴苣苔
wcvp:2767531,Didymocarpus macrophyllus,Didymocarpus macrophyllus,Wall. ex D.Don,species,Gesneriaceae,Didymocarpus,互叶长蒴苣苔
wcvp:2767538,Didymocarpus margaritae,Didymocarpus margaritae,W.W.Sm.,species,Gesneriaceae,Didymocarpus,短茎长蒴苣苔
wcvp:2767541,Didymocarpus medogensis,Didymocarpus medogensis,W.T.Wang,species,Gesneriaceae,Didymocarpus,墨脱长蒴苣苔
wcvp:2767545,Didymocarpus mengtze,Didymocarpus mengtze,W.W.Sm.,species,Gesneriaceae,Didymocarpus,蒙自长蒴苣苔
wcvp:2767735,Didymocarpus zhenkangensis,Didymocarpus zhenkangensis,W.T.Wang,species,Gesneriaceae,Didymocarpus,镇康长蒴苣苔
wcvp:2767736,Didymocarpus zhufengensis,Didymocarpus zhufengensis,W.T.Wang,species,Gesneriaceae,Didymocarpus,珠峰长蒴苣苔
wcvp:3331073,Teucrium danxiacola,Teucrium danxiacola,"H.B.Ding, B.Chen & Bo Li",species,Lamiaceae,Teucrium,丹霞香科科
wcvp:3331085,Teucrium neomacrophyllum,Teucrium neomacrophyllum,Idrees,species,Lamiaceae,Teucrium,大叶长毛香科科
wcvp:3331338,Wenchengia wui,Wenchengia wui,"Bo Li, S.C.Xu & C.L.Xiang",species,Lamiaceae,Wenchengia,吴氏韫珍花
wcvp:2767564,Didymocarpus nanophyton,Didymocarpus nanophyton,C.Y.Wu ex H.W.Li,species,Gesneriaceae,Didymocarpus,矮生长蒴苣苔
wcvp:2767601,Didymocarpus praeteritus,Didymocarpus praeteritus,B.L.Burtt & R.A.Davidson,species,Gesneriaceae,Didymocarpus,片马长蒴苣苔
wcvp:2767602,Didymocarpus primulifolius,Didymocarpus primulifolius,D.Don,species,Gesneriaceae,Didymocarpus,藏南长蒴苣苔
wcvp:2767609,Didymocarpus pseudomengtze,Didymocarpus pseudomengtze,W.T.Wang,species,Gesneriaceae,Didymocarpus,凤庆长蒴苣苔
wcvp:2767618,Didymocarpus purpureobracteatus,Didymocarpus purpureobracteatus,W.W.Sm.,species,Gesneriaceae,Didymocarpus,紫苞长蒴苣苔
wcvp:2767791,Didymophysa fedtschenkoana,Didymophysa fedtschenkoana,Regel,species,Brassicaceae,Didymophysa,新疆双袋荠
wcvp:2767666,Didymocarpus silvarum,Didymocarpus silvarum,W.W.Sm.,species,Gesneriaceae,Didymocarpus,林生长蒴苣苔
wcvp:2767680,Didymocarpus stenanthos,Didymocarpus stenanthos,C.B.Clarke,species,Gesneriaceae,Didymocarpus,狭冠长蒴苣苔
wcvp:3331262,Vitex collium,Vitex collium,Sengun,species,Lamiaceae,Vitex,四川黄荆
wcvp:3331370,Xanthochloa paniculata,Xanthochloa paniculata,"(L.) P.M.Peterson, Romasch. & Soreng",species,Poaceae,Xanthochloa,大羊茅
wcvp:3331274,Viola yuelingensis,Viola yuelingensis,Y.S.Chen & Ju H.Huang,species,Violaceae,Viola,越岭堇菜
wcvp:3331284,Ventilago poomae,Ventilago poomae,"(Cahen & Utteridge) Cahen, Utteridge & Henry Mill.",species,Rhamnaceae,Ventilago,钝头扁果藤
wcvp:3331304,Viola xinchengensis,Viola xinchengensis,You Nong & G.Y.Wei,species,Violaceae,Viola,忻城堇菜
wcvp:3331383,Yinshania rhombea,Yinshania rhombea,"(D.D.Ma & W.Y.Xie) H.F.Wang, X.Y.Dong & K.P.Ma",species,Brassicaceae,Yinshania,菱果脬果荠
wcvp:3331313,Vaccinium longisetosum,Vaccinium longisetosum,X.C.Xie & Y.H.Tan,species,Ericaceae,Vaccinium,长毛越橘
wcvp:2768087,Digitalis purpurea,Digitalis purpurea,L.,species,Plantaginaceae,Digitalis,毛地黄
wcvp:3331395,Yushania rubrovaginata,Yushania rubrovaginata,"(Cheng H.Hu) N.H.Xia, Y.H.Tong, J.B.Ni & Xing Li",species,Poaceae,Yushania,红壳玉山竹
wcvp:2767949,Digera muricata,Digera muricata,(L.) Mart.,species,Amaranthaceae,Digera,长序苋
wcvp:3331641,Thelypteris jiulianshanensis,Thelypteris jiulianshanensis,(G.L.Xu & Z.G.Zhou) ined.,species,Aspleniaceae,Thelypteris,九连山栗金星蕨
wcvp:3331398,Youngia jianningensis,Youngia jianningensis,Y.Bin Chen & Y.L.Gao,species,Asteraceae,Youngia,建宁黄鹌菜
wcvp:3331400,Yamazakia montana,Yamazakia montana,(Blume) A.Pal & M.Chowdhury,species,Linderniaceae,Yamazakia,红骨母草
wcvp:2741363,Craniospermum mongolicum,Craniospermum mongolicum,I.M.Johnst.,species,Boraginaceae,Craniospermum,颅果草
wcvp:2741365,Craniospermum subfloccosum,Craniospermum subfloccosum,Krylov,species,Boraginaceae,Craniospermum,卷毛颅果草
wcvp:2768467,Dilophia salsa,Dilophia salsa,Thomson,species,Brassicaceae,Dilophia,盐泽双脊荠
wcvp:2768547,Dimocarpus longan,Dimocarpus longan,Lour.,species,Sapindaceae,Dimocarpus,龙眼
wcvp:2768554,Dimocarpus yunnanensis,Dimocarpus yunnanensis,(W.T.Wang) C.Y.Wu & T.L.Ming,species,Sapindaceae,Dimocarpus,滇龙眼
wcvp:3331452,Borinda jiulongensis,Borinda jiulongensis,(T.P.Yi) Stapleton,species,Poaceae,Borinda,九龙箭竹
wcvp:3331694,Micromeles yuarguta,Micromeles yuarguta,(H.Ohashi & Iketani) ined.,species,Rosaceae,Micromeles,锐齿花楸
wcvp:3331480,Caragana hovenii,Caragana hovenii,(Schrenk ex Fisch. & C.A.Mey.) ined.,species,Fabaceae,Caragana,新疆丽豆
wcvp:2755618,Dalbergia hainanensis,Dalbergia hainanensis,Merr. & Chun,species,Fabaceae,Dalbergia,海南黄檀
wcvp:2755658,Dalbergia jingxiensis,Dalbergia jingxiensis,S.Y.Liu,species,Fabaceae,Dalbergia,靖西黄檀
wcvp:2755674,Dalbergia lanceolaria,Dalbergia lanceolaria,L.f.,species,Fabaceae,Dalbergia,披针果黄檀
wcvp:3331487,Arenga gracilis,Arenga gracilis,(Becc.) A.J.Hend. & N.Q.Dung,species,Arecaceae,Arenga,瓦理棕
wcvp:2768737,Dimorphosciadium gayoides,Dimorphosciadium gayoides,(Regel & Schmalh.) Pimenov,species,Apiaceae,Dimorphosciadium,异伞芹
wcvp:2768738,Dimorphosciadium shenii,Dimorphosciadium shenii,Pimenov & Kljuykov,species,Apiaceae,Dimorphosciadium,单羽异伞芹
wcvp:2755732,Dalbergia millettii,Dalbergia millettii,(Benth.) Benth.,species,Fabaceae,Dalbergia,香港黄檀
wcvp:2755742,Dalbergia monetaria,Dalbergia monetaria,L.f.,species,Fabaceae,Dalbergia,南亚黄檀
wcvp:2755765,Dalbergia nigrescens,Dalbergia nigrescens,Kurz,species,Fabaceae,Dalbergia,黑叶黄檀
wcvp:2755780,Dalbergia odorifera,Dalbergia odorifera,T.C.Chen,species,Fabaceae,Dalbergia,降香
wcvp:2755788,Dalbergia ovata,Dalbergia ovata,Graham ex Benth.,species,Fabaceae,Dalbergia,卵叶黄檀
wcvp:2768348,Dillenia turbinata,Dillenia turbinata,Finet & Gagnep.,species,Dilleniaceae,Dillenia,大花五桠果
wcvp:2729994,Cochlianthus gracilis,Cochlianthus gracilis,Benth.,species,Fabaceae,Cochlianthus,旋花豆
wcvp:2770793,Dipelta elegans,Dipelta elegans,Batalin,species,Caprifoliaceae,Dipelta,优美双盾木
wcvp:2755883,Dalbergia sericea,Dalbergia sericea,G.Don,species,Fabaceae,Dalbergia,毛叶黄檀
wcvp:3331795,Davallia alternifrons,Davallia alternifrons,(Dennst.) ined.,species,Polypodiaceae,Davallia,美小膜盖蕨
wcvp:2742486,Crawfurdia lobatilimba,Crawfurdia lobatilimba,W.L.Cheng,species,Gentianaceae,Crawfurdia,裂膜蔓龙胆
wcvp:2756559,Dalzellia sessilis,Dalzellia sessilis,(H.C.Chao) C.Cusset & G.Cusset,species,Podostemaceae,Dalzellia,川藻
wcvp:2771722,Dipoma iberideum,Dipoma iberideum,Franch.,species,Brassicaceae,Dipoma,蛇头荠
wcvp:2771304,Diplotaxis muralis,Diplotaxis muralis,(L.) DC.,species,Brassicaceae,Diplotaxis,二行芥
wcvp:2771347,Diplotaxis tenuifolia,Diplotaxis tenuifolia,(L.) DC.,species,Brassicaceae,Diplotaxis,薄叶二行芥
wcvp:2771829,Dipsacus asper,Dipsacus asper,Wall. ex DC.,species,Caprifoliaceae,Dipsacus,川续断
wcvp:2731459,Colubrina asiatica,Colubrina asiatica,(L.) Brongn.,species,Rhamnaceae,Colubrina,蛇藤
